"cluster_code","province","division","district","hh02","n_children","elig_tcv","elig_polio","n_hh"
"504","Gilgit Baltistan","Baltistan","Skardu",45,3,3,1,6
"504","Gilgit Baltistan","Baltistan","Skardu",58,1,1,0,6
"504","Gilgit Baltistan","Baltistan","Skardu",71,1,1,1,6
"505","Gilgit Baltistan","Baltistan","Skardu",92,7,6,2,1
"51","AJK","Muzaffarabad","Jhelum Vellay",21,4,4,0,6
"51","AJK","Muzaffarabad","Jhelum Vellay",157,4,4,0,6
"51","AJK","Muzaffarabad","Jhelum Vellay",191,2,2,2,6
"51","AJK","Muzaffarabad","Jhelum Vellay",207,3,3,2,6
"510","Gilgit Baltistan","Baltistan","Skardu",21,2,2,1,6
"510","Gilgit Baltistan","Baltistan","Skardu",39,1,1,1,6
"510","Gilgit Baltistan","Baltistan","Skardu",75,2,2,1,6
"510","Gilgit Baltistan","Baltistan","Skardu",93,2,2,0,6
"511","Gilgit Baltistan","Baltistan","Skardu",4,2,2,0,6
"511","Gilgit Baltistan","Baltistan","Skardu",19,2,2,2,6
"511","Gilgit Baltistan","Baltistan","Skardu",46,2,2,0,6
"511","Gilgit Baltistan","Baltistan","Skardu",70,3,3,0,6
"511","Gilgit Baltistan","Baltistan","Skardu",123,6,6,4,6
"511","Gilgit Baltistan","Baltistan","Skardu",150,1,1,0,6
"512","Gilgit Baltistan","Baltistan","Skardu",2,3,2,3,6
"512","Gilgit Baltistan","Baltistan","Skardu",5,3,3,2,6
"512","Gilgit Baltistan","Baltistan","Skardu",48,4,4,1,6
"512","Gilgit Baltistan","Baltistan","Skardu",94,1,1,0,6
"512","Gilgit Baltistan","Baltistan","Skardu",186,6,6,3,6
"512","Gilgit Baltistan","Baltistan","Skardu",232,4,4,0,6
"513","Gilgit Baltistan","Baltistan","Skardu",5,2,2,0,6
"513","Gilgit Baltistan","Baltistan","Skardu",17,2,2,0,6
"513","Gilgit Baltistan","Baltistan","Skardu",29,2,2,1,6
"513","Gilgit Baltistan","Baltistan","Skardu",41,3,3,1,6
"513","Gilgit Baltistan","Baltistan","Skardu",53,1,1,1,6
"513","Gilgit Baltistan","Baltistan","Skardu",65,2,2,0,6
"514","Gilgit Baltistan","Baltistan","Skardu",14,2,2,1,6
"514","Gilgit Baltistan","Baltistan","Skardu",46,3,2,2,6
"514","Gilgit Baltistan","Baltistan","Skardu",78,1,1,0,6
"514","Gilgit Baltistan","Baltistan","Skardu",110,2,2,1,6
"514","Gilgit Baltistan","Baltistan","Skardu",143,5,5,0,6
"514","Gilgit Baltistan","Baltistan","Skardu",174,4,4,1,6
"515","Gilgit Baltistan","Baltistan","Skardu",16,3,3,2,6
"515","Gilgit Baltistan","Baltistan","Skardu",25,3,3,0,6
"515","Gilgit Baltistan","Baltistan","Skardu",34,3,3,1,6
"515","Gilgit Baltistan","Baltistan","Skardu",43,3,3,0,6
"515","Gilgit Baltistan","Baltistan","Skardu",52,2,2,0,6
"516","Gilgit Baltistan","Baltistan","Skardu",2,2,2,0,6
"516","Gilgit Baltistan","Baltistan","Skardu",15,3,3,2,6
"516","Gilgit Baltistan","Baltistan","Skardu",28,4,4,2,6
"516","Gilgit Baltistan","Baltistan","Skardu",41,1,1,0,6
"516","Gilgit Baltistan","Baltistan","Skardu",54,2,2,0,6
"517","Gilgit Baltistan","Baltistan","Skardu",7,3,3,1,6
"517","Gilgit Baltistan","Baltistan","Skardu",20,5,5,0,6
"517","Gilgit Baltistan","Baltistan","Skardu",33,1,1,0,6
"517","Gilgit Baltistan","Baltistan","Skardu",46,3,3,0,6
"517","Gilgit Baltistan","Baltistan","Skardu",59,4,4,1,6
"517","Gilgit Baltistan","Baltistan","Skardu",72,1,1,0,6
"518","Gilgit Baltistan","Baltistan","Skardu",20,3,3,1,6
"518","Gilgit Baltistan","Baltistan","Skardu",55,1,1,0,6
"518","Gilgit Baltistan","Baltistan","Skardu",90,4,4,0,6
"518","Gilgit Baltistan","Baltistan","Skardu",160,6,6,1,6
"518","Gilgit Baltistan","Baltistan","Skardu",195,6,5,3,6
"519","Gilgit Baltistan","Baltistan","Skardu",11,2,2,1,6
"519","Gilgit Baltistan","Baltistan","Skardu",49,4,4,1,6
"519","Gilgit Baltistan","Baltistan","Skardu",68,2,2,0,6
"519","Gilgit Baltistan","Baltistan","Skardu",86,5,5,2,6
"519","Gilgit Baltistan","Baltistan","Skardu",106,2,2,2,6
"52","AJK","Muzaffarabad","Jhelum Vellay",20,5,5,2,6
"52","AJK","Muzaffarabad","Jhelum Vellay",61,6,6,2,6
"52","AJK","Muzaffarabad","Jhelum Vellay",84,3,3,3,6
"52","AJK","Muzaffarabad","Jhelum Vellay",112,1,1,0,6
"52","AJK","Muzaffarabad","Jhelum Vellay",168,3,3,1,6
"52","AJK","Muzaffarabad","Jhelum Vellay",195,3,3,0,6
"520","Gilgit Baltistan","Baltistan","Skardu",31,1,1,0,6
"520","Gilgit Baltistan","Baltistan","Skardu",81,5,5,1,6
"520","Gilgit Baltistan","Baltistan","Skardu",131,4,4,0,6
"520","Gilgit Baltistan","Baltistan","Skardu",181,5,5,1,6
"520","Gilgit Baltistan","Baltistan","Skardu",231,4,4,0,6
"520","Gilgit Baltistan","Baltistan","Skardu",281,3,3,2,6
"521","Gilgit Baltistan","Baltistan","Skardu",13,2,2,2,6
"521","Gilgit Baltistan","Baltistan","Skardu",52,5,5,2,6
"521","Gilgit Baltistan","Baltistan","Skardu",91,5,5,0,6
"521","Gilgit Baltistan","Baltistan","Skardu",130,2,1,1,6
"521","Gilgit Baltistan","Baltistan","Skardu",169,1,1,1,6
"522","Gilgit Baltistan","Baltistan","Skardu",15,4,4,2,6
"522","Gilgit Baltistan","Baltistan","Skardu",49,1,1,0,6
"522","Gilgit Baltistan","Baltistan","Skardu",83,1,1,1,6
"522","Gilgit Baltistan","Baltistan","Skardu",117,7,7,1,6
"522","Gilgit Baltistan","Baltistan","Skardu",151,6,6,1,6
"522","Gilgit Baltistan","Baltistan","Skardu",185,3,3,0,6
"523","Gilgit Baltistan","Baltistan","Skardu",2,4,4,0,6
"523","Gilgit Baltistan","Baltistan","Skardu",13,3,3,1,6
"523","Gilgit Baltistan","Baltistan","Skardu",35,2,2,0,6
"523","Gilgit Baltistan","Baltistan","Skardu",46,4,4,0,6
"523","Gilgit Baltistan","Baltistan","Skardu",56,3,3,0,6
"524","Gilgit Baltistan","Baltistan","Skardu",27,1,1,0,6
"524","Gilgit Baltistan","Baltistan","Skardu",61,4,4,1,6
"524","Gilgit Baltistan","Baltistan","Skardu",81,2,2,0,6
"524","Gilgit Baltistan","Baltistan","Skardu",102,1,1,1,6
"525","Gilgit Baltistan","Baltistan","Skardu",1,2,2,0,6
"525","Gilgit Baltistan","Baltistan","Skardu",13,2,1,1,6
"525","Gilgit Baltistan","Baltistan","Skardu",37,2,2,2,6
"525","Gilgit Baltistan","Baltistan","Skardu",49,1,1,0,6
"525","Gilgit Baltistan","Baltistan","Skardu",61,3,3,1,6
"526","Gilgit Baltistan","Baltistan","Skardu",4,2,2,0,6
"526","Gilgit Baltistan","Baltistan","Skardu",30,2,2,0,6
"526","Gilgit Baltistan","Baltistan","Skardu",43,1,1,0,6
"526","Gilgit Baltistan","Baltistan","Skardu",56,2,2,0,6
"526","Gilgit Baltistan","Baltistan","Skardu",70,4,4,1,6
"527","Gilgit Baltistan","Baltistan","Skardu",18,3,3,0,6
"527","Gilgit Baltistan","Baltistan","Skardu",51,1,1,1,6
"527","Gilgit Baltistan","Baltistan","Skardu",87,2,2,1,6
"527","Gilgit Baltistan","Baltistan","Skardu",159,2,2,0,6
"527","Gilgit Baltistan","Baltistan","Skardu",193,2,2,0,6
"528","Gilgit Baltistan","Baltistan","Skardu",15,2,2,0,7
"528","Gilgit Baltistan","Baltistan","Skardu",16,3,3,0,7
"528","Gilgit Baltistan","Baltistan","Skardu",35,3,3,2,7
"528","Gilgit Baltistan","Baltistan","Skardu",76,3,3,1,7
"528","Gilgit Baltistan","Baltistan","Skardu",96,3,3,1,7
"528","Gilgit Baltistan","Baltistan","Skardu",115,2,2,1,7
"529","Gilgit Baltistan","Diamer","Astore",1,8,8,4,5
"529","Gilgit Baltistan","Diamer","Astore",29,2,2,2,5
"529","Gilgit Baltistan","Diamer","Astore",43,8,8,0,5
"529","Gilgit Baltistan","Diamer","Astore",57,2,2,0,5
"529","Gilgit Baltistan","Diamer","Astore",71,3,3,0,5
"53","AJK","Muzaffarabad","Jhelum Vellay",2,1,0,1,6
"53","AJK","Muzaffarabad","Jhelum Vellay",57,4,4,1,6
"53","AJK","Muzaffarabad","Jhelum Vellay",282,2,1,2,6
"530","Gilgit Baltistan","Diamer","Astore",2,2,2,2,6
"530","Gilgit Baltistan","Diamer","Astore",13,1,1,0,6
"530","Gilgit Baltistan","Diamer","Astore",24,2,2,1,6
"530","Gilgit Baltistan","Diamer","Astore",35,2,2,1,6
"530","Gilgit Baltistan","Diamer","Astore",46,2,2,0,6
"530","Gilgit Baltistan","Diamer","Astore",57,7,7,1,6
"531","Gilgit Baltistan","Diamer","Astore",13,4,4,0,6
"531","Gilgit Baltistan","Diamer","Astore",37,6,6,0,6
"531","Gilgit Baltistan","Diamer","Astore",61,2,2,0,6
"531","Gilgit Baltistan","Diamer","Astore",85,2,2,0,6
"531","Gilgit Baltistan","Diamer","Astore",109,2,2,2,6
"531","Gilgit Baltistan","Diamer","Astore",133,2,2,0,6
"532","Gilgit Baltistan","Diamer","Astore",3,4,4,2,6
"532","Gilgit Baltistan","Diamer","Astore",29,2,2,0,6
"532","Gilgit Baltistan","Diamer","Astore",54,2,2,0,6
"532","Gilgit Baltistan","Diamer","Astore",81,2,2,1,6
"532","Gilgit Baltistan","Diamer","Astore",107,6,6,3,6
"532","Gilgit Baltistan","Diamer","Astore",133,3,3,1,6
"533","Gilgit Baltistan","Diamer","Astore",11,1,1,0,6
"533","Gilgit Baltistan","Diamer","Astore",25,6,5,2,6
"533","Gilgit Baltistan","Diamer","Astore",39,3,3,0,6
"533","Gilgit Baltistan","Diamer","Astore",53,4,4,2,6
"533","Gilgit Baltistan","Diamer","Astore",67,1,1,0,6
"533","Gilgit Baltistan","Diamer","Astore",81,4,4,1,6
"534","Gilgit Baltistan","Diamer","Astore",3,6,5,2,6
"534","Gilgit Baltistan","Diamer","Astore",18,2,2,0,6
"534","Gilgit Baltistan","Diamer","Astore",33,5,5,0,6
"534","Gilgit Baltistan","Diamer","Astore",48,5,5,1,6
"534","Gilgit Baltistan","Diamer","Astore",63,1,1,1,6
"534","Gilgit Baltistan","Diamer","Astore",78,5,5,0,6
"535","Gilgit Baltistan","Diamer","Astore",18,1,1,0,6
"535","Gilgit Baltistan","Diamer","Astore",46,2,1,2,6
"535","Gilgit Baltistan","Diamer","Astore",60,6,6,1,6
"535","Gilgit Baltistan","Diamer","Astore",74,6,5,2,6
"536","Gilgit Baltistan","Diamer","Astore",22,4,4,3,7
"536","Gilgit Baltistan","Diamer","Astore",33,2,2,0,7
"536","Gilgit Baltistan","Diamer","Astore",34,2,2,2,7
"536","Gilgit Baltistan","Diamer","Astore",46,4,4,0,7
"536","Gilgit Baltistan","Diamer","Astore",58,4,4,4,7
"536","Gilgit Baltistan","Diamer","Astore",70,6,5,1,7
"537","Gilgit Baltistan","Diamer","Astore",12,2,2,1,6
"537","Gilgit Baltistan","Diamer","Astore",42,7,6,1,6
"537","Gilgit Baltistan","Diamer","Astore",57,7,7,1,6
"537","Gilgit Baltistan","Diamer","Astore",72,5,5,0,6
"537","Gilgit Baltistan","Diamer","Astore",87,4,4,0,6
"54","AJK","Muzaffarabad","Jhelum Vellay",12,1,1,0,6
"54","AJK","Muzaffarabad","Jhelum Vellay",28,3,2,2,6
"54","AJK","Muzaffarabad","Jhelum Vellay",60,1,0,1,6
"542","Gilgit Baltistan","Diamer","Diamer",6,1,0,1,6
"542","Gilgit Baltistan","Diamer","Diamer",44,2,2,2,6
"542","Gilgit Baltistan","Diamer","Diamer",83,5,4,2,6
"542","Gilgit Baltistan","Diamer","Diamer",121,4,4,3,6
"542","Gilgit Baltistan","Diamer","Diamer",163,6,6,2,6
"542","Gilgit Baltistan","Diamer","Diamer",192,6,5,3,6
"544","Gilgit Baltistan","Diamer","Diamer",32,6,6,2,3
"544","Gilgit Baltistan","Diamer","Diamer",105,6,6,1,3
"547","Gilgit Baltistan","Diamer","Diamer",21,6,6,1,6
"547","Gilgit Baltistan","Diamer","Diamer",53,5,5,2,6
"547","Gilgit Baltistan","Diamer","Diamer",85,5,5,2,6
"547","Gilgit Baltistan","Diamer","Diamer",117,5,4,3,6
"547","Gilgit Baltistan","Diamer","Diamer",149,5,5,1,6
"547","Gilgit Baltistan","Diamer","Diamer",181,6,5,5,6
"548","Gilgit Baltistan","Diamer","Diamer",40,5,5,2,6
"548","Gilgit Baltistan","Diamer","Diamer",67,2,2,1,6
"548","Gilgit Baltistan","Diamer","Diamer",94,7,7,1,6
"548","Gilgit Baltistan","Diamer","Diamer",148,5,4,2,6
"549","Gilgit Baltistan","Diamer","Diamer",21,6,6,3,5
"549","Gilgit Baltistan","Diamer","Diamer",33,3,3,3,5
"549","Gilgit Baltistan","Diamer","Diamer",45,2,2,0,5
"549","Gilgit Baltistan","Diamer","Diamer",57,1,1,1,5
"55","AJK","Muzaffarabad","Jhelum Vellay",16,3,3,2,6
"55","AJK","Muzaffarabad","Jhelum Vellay",58,2,2,1,6
"55","AJK","Muzaffarabad","Jhelum Vellay",101,2,1,2,6
"55","AJK","Muzaffarabad","Jhelum Vellay",144,2,2,1,6
"55","AJK","Muzaffarabad","Jhelum Vellay",188,4,4,0,6
"550","Gilgit Baltistan","Diamer","Diamer",3,2,2,0,6
"550","Gilgit Baltistan","Diamer","Diamer",11,7,7,0,6
"550","Gilgit Baltistan","Diamer","Diamer",21,5,5,1,6
"550","Gilgit Baltistan","Diamer","Diamer",39,6,6,3,6
"550","Gilgit Baltistan","Diamer","Diamer",49,6,6,2,6
"551","Gilgit Baltistan","Diamer","Diamer",5,6,6,2,6
"551","Gilgit Baltistan","Diamer","Diamer",23,13,11,9,6
"551","Gilgit Baltistan","Diamer","Diamer",42,6,6,2,6
"551","Gilgit Baltistan","Diamer","Diamer",60,5,5,5,6
"551","Gilgit Baltistan","Diamer","Diamer",78,3,3,1,6
"551","Gilgit Baltistan","Diamer","Diamer",95,2,2,1,6
"552","Gilgit Baltistan","Diamer","Diamer",15,2,2,2,6
"552","Gilgit Baltistan","Diamer","Diamer",34,9,9,2,6
"552","Gilgit Baltistan","Diamer","Diamer",53,3,3,0,6
"552","Gilgit Baltistan","Diamer","Diamer",72,9,9,3,6
"552","Gilgit Baltistan","Diamer","Diamer",91,1,1,0,6
"552","Gilgit Baltistan","Diamer","Diamer",110,8,8,2,6
"553","Gilgit Baltistan","Diamer","Diamer",3,5,5,2,5
"553","Gilgit Baltistan","Diamer","Diamer",33,4,4,1,5
"553","Gilgit Baltistan","Diamer","Diamer",43,1,0,1,5
"553","Gilgit Baltistan","Diamer","Diamer",53,5,5,2,5
"554","Gilgit Baltistan","Diamer","Diamer",63,7,7,2,3
"554","Gilgit Baltistan","Diamer","Diamer",176,6,6,1,3
"554","Gilgit Baltistan","Diamer","Diamer",212,6,6,3,3
"555","Gilgit Baltistan","Diamer","Diamer",22,4,3,3,6
"555","Gilgit Baltistan","Diamer","Diamer",63,9,9,2,6
"555","Gilgit Baltistan","Diamer","Diamer",103,5,4,4,6
"555","Gilgit Baltistan","Diamer","Diamer",143,3,3,3,6
"555","Gilgit Baltistan","Diamer","Diamer",184,3,3,3,6
"555","Gilgit Baltistan","Diamer","Diamer",223,6,6,3,6
"557","Gilgit Baltistan","Diamer","Diamer",7,5,4,3,6
"557","Gilgit Baltistan","Diamer","Diamer",15,10,8,3,6
"557","Gilgit Baltistan","Diamer","Diamer",112,8,8,4,6
"557","Gilgit Baltistan","Diamer","Diamer",153,1,1,1,6
"557","Gilgit Baltistan","Diamer","Diamer",194,4,4,3,6
"557","Gilgit Baltistan","Diamer","Diamer",235,3,3,1,6
"558","Gilgit Baltistan","Diamer","Diamer",5,4,4,2,6
"558","Gilgit Baltistan","Diamer","Diamer",40,4,4,3,6
"558","Gilgit Baltistan","Diamer","Diamer",71,10,9,7,6
"558","Gilgit Baltistan","Diamer","Diamer",104,6,6,2,6
"558","Gilgit Baltistan","Diamer","Diamer",137,5,5,2,6
"56","AJK","Muzaffarabad","Jhelum Vellay",39,2,2,1,6
"56","AJK","Muzaffarabad","Jhelum Vellay",95,2,2,2,6
"56","AJK","Muzaffarabad","Jhelum Vellay",153,3,3,2,6
"56","AJK","Muzaffarabad","Jhelum Vellay",207,2,2,0,6
"56","AJK","Muzaffarabad","Jhelum Vellay",266,2,1,1,6
"56","AJK","Muzaffarabad","Jhelum Vellay",324,3,2,1,6
"560","Gilgit Baltistan","Diamer","Diamer",12,3,2,3,5
"560","Gilgit Baltistan","Diamer","Diamer",46,5,4,1,5
"560","Gilgit Baltistan","Diamer","Diamer",80,5,4,3,5
"560","Gilgit Baltistan","Diamer","Diamer",97,3,3,2,5
"561","Gilgit Baltistan","Diamer","Diamer",14,6,6,3,6
"561","Gilgit Baltistan","Diamer","Diamer",17,5,5,2,6
"561","Gilgit Baltistan","Diamer","Diamer",33,2,2,2,6
"561","Gilgit Baltistan","Diamer","Diamer",50,7,7,1,6
"561","Gilgit Baltistan","Diamer","Diamer",67,2,2,2,6
"561","Gilgit Baltistan","Diamer","Diamer",105,2,2,2,6
"562","Gilgit Baltistan","Diamer","Diamer",1,2,2,1,6
"562","Gilgit Baltistan","Diamer","Diamer",30,1,1,0,6
"562","Gilgit Baltistan","Diamer","Diamer",59,1,1,1,6
"562","Gilgit Baltistan","Diamer","Diamer",88,1,1,0,6
"562","Gilgit Baltistan","Diamer","Diamer",117,1,1,0,6
"562","Gilgit Baltistan","Diamer","Diamer",146,1,1,1,6
"563","Gilgit Baltistan","Diamer","Diamer",19,2,2,0,6
"563","Gilgit Baltistan","Diamer","Diamer",44,1,1,1,6
"563","Gilgit Baltistan","Diamer","Diamer",69,1,1,0,6
"563","Gilgit Baltistan","Diamer","Diamer",94,1,1,0,6
"563","Gilgit Baltistan","Diamer","Diamer",119,1,1,0,6
"563","Gilgit Baltistan","Diamer","Diamer",144,2,2,0,6
"564","Gilgit Baltistan","Diamer","Diamer",8,2,2,1,6
"564","Gilgit Baltistan","Diamer","Diamer",33,1,1,1,6
"564","Gilgit Baltistan","Diamer","Diamer",58,2,2,1,6
"564","Gilgit Baltistan","Diamer","Diamer",83,1,1,1,6
"564","Gilgit Baltistan","Diamer","Diamer",108,1,0,1,6
"564","Gilgit Baltistan","Diamer","Diamer",133,1,1,1,6
"565","Gilgit Baltistan","Diamer","Diamer",27,1,1,1,6
"565","Gilgit Baltistan","Diamer","Diamer",54,2,2,0,6
"565","Gilgit Baltistan","Diamer","Diamer",81,1,1,0,6
"565","Gilgit Baltistan","Diamer","Diamer",108,2,2,2,6
"565","Gilgit Baltistan","Diamer","Diamer",135,2,2,0,6
"565","Gilgit Baltistan","Diamer","Diamer",162,1,1,1,6
"566","Gilgit Baltistan","Diamer","Diamer",2,2,2,0,6
"566","Gilgit Baltistan","Diamer","Diamer",11,2,2,0,6
"566","Gilgit Baltistan","Diamer","Diamer",20,1,1,1,6
"566","Gilgit Baltistan","Diamer","Diamer",29,3,3,0,6
"566","Gilgit Baltistan","Diamer","Diamer",38,2,2,1,6
"566","Gilgit Baltistan","Diamer","Diamer",47,2,2,1,6
"567","Gilgit Baltistan","Diamer","Diamer",10,1,1,1,6
"567","Gilgit Baltistan","Diamer","Diamer",43,2,2,0,6
"567","Gilgit Baltistan","Diamer","Diamer",109,2,2,2,6
"567","Gilgit Baltistan","Diamer","Diamer",175,1,1,0,6
"568","Gilgit Baltistan","Diamer","Diamer",27,1,1,1,6
"568","Gilgit Baltistan","Diamer","Diamer",52,2,2,1,6
"568","Gilgit Baltistan","Diamer","Diamer",77,3,3,0,6
"568","Gilgit Baltistan","Diamer","Diamer",102,1,1,0,6
"568","Gilgit Baltistan","Diamer","Diamer",127,2,2,0,6
"569","Gilgit Baltistan","Diamer","Diamer",3,5,4,2,6
"569","Gilgit Baltistan","Diamer","Diamer",11,5,5,2,6
"569","Gilgit Baltistan","Diamer","Diamer",19,3,3,0,6
"569","Gilgit Baltistan","Diamer","Diamer",27,4,4,1,6
"569","Gilgit Baltistan","Diamer","Diamer",35,4,4,0,6
"569","Gilgit Baltistan","Diamer","Diamer",43,5,5,2,6
"57","AJK","Muzaffarabad","Jhelum Vellay",8,4,4,0,6
"57","AJK","Muzaffarabad","Jhelum Vellay",57,5,5,1,6
"57","AJK","Muzaffarabad","Jhelum Vellay",155,2,2,0,6
"57","AJK","Muzaffarabad","Jhelum Vellay",204,3,3,1,6
"57","AJK","Muzaffarabad","Jhelum Vellay",253,2,2,0,6
"570","Gilgit Baltistan","Diamer","Diamer",7,5,5,1,6
"570","Gilgit Baltistan","Diamer","Diamer",20,2,2,1,6
"570","Gilgit Baltistan","Diamer","Diamer",33,5,5,0,6
"570","Gilgit Baltistan","Diamer","Diamer",46,3,3,0,6
"570","Gilgit Baltistan","Diamer","Diamer",59,4,4,2,6
"570","Gilgit Baltistan","Diamer","Diamer",72,2,2,0,6
"571","Gilgit Baltistan","Diamer","Diamer",23,5,5,0,6
"571","Gilgit Baltistan","Diamer","Diamer",36,2,2,2,6
"571","Gilgit Baltistan","Diamer","Diamer",49,1,1,1,6
"571","Gilgit Baltistan","Diamer","Diamer",62,3,3,1,6
"571","Gilgit Baltistan","Diamer","Diamer",75,2,2,0,6
"572","Gilgit Baltistan","Diamer","Diamer",2,5,5,1,6
"572","Gilgit Baltistan","Diamer","Diamer",15,5,5,2,6
"572","Gilgit Baltistan","Diamer","Diamer",28,2,2,0,6
"572","Gilgit Baltistan","Diamer","Diamer",41,2,2,1,6
"572","Gilgit Baltistan","Diamer","Diamer",54,3,3,1,6
"572","Gilgit Baltistan","Diamer","Diamer",67,1,1,0,6
"573","Gilgit Baltistan","Diamer","Diamer",4,5,5,0,6
"573","Gilgit Baltistan","Diamer","Diamer",13,3,3,1,6
"573","Gilgit Baltistan","Diamer","Diamer",22,4,4,0,6
"573","Gilgit Baltistan","Diamer","Diamer",31,1,1,0,6
"573","Gilgit Baltistan","Diamer","Diamer",40,6,5,2,6
"573","Gilgit Baltistan","Diamer","Diamer",49,2,2,0,6
"574","Gilgit Baltistan","Diamer","Diamer",3,5,4,2,6
"574","Gilgit Baltistan","Diamer","Diamer",37,4,4,0,6
"574","Gilgit Baltistan","Diamer","Diamer",54,5,5,1,6
"574","Gilgit Baltistan","Diamer","Diamer",71,5,5,1,6
"575","Gilgit Baltistan","Diamer","Diamer",5,2,2,1,6
"575","Gilgit Baltistan","Diamer","Diamer",25,4,4,1,6
"575","Gilgit Baltistan","Diamer","Diamer",47,6,6,2,6
"575","Gilgit Baltistan","Diamer","Diamer",68,3,3,0,6
"575","Gilgit Baltistan","Diamer","Diamer",85,9,8,1,6
"575","Gilgit Baltistan","Diamer","Diamer",105,5,5,3,6
"576","Gilgit Baltistan","Diamer","Diamer",22,1,1,1,6
"576","Gilgit Baltistan","Diamer","Diamer",104,3,3,2,6
"576","Gilgit Baltistan","Diamer","Diamer",145,9,9,3,6
"576","Gilgit Baltistan","Diamer","Diamer",186,5,5,2,6
"576","Gilgit Baltistan","Diamer","Diamer",227,5,5,1,6
"577","Gilgit Baltistan","Gilgit","Ghizer",1,2,2,0,3
"577","Gilgit Baltistan","Gilgit","Ghizer",2,3,3,1,3
"577","Gilgit Baltistan","Gilgit","Ghizer",3,2,2,2,3
"578","Gilgit Baltistan","Gilgit","Ghizer",1,5,5,1,3
"578","Gilgit Baltistan","Gilgit","Ghizer",2,5,5,2,3
"578","Gilgit Baltistan","Gilgit","Ghizer",3,1,1,1,3
"579","Gilgit Baltistan","Gilgit","Ghizer",1,10,10,3,3
"579","Gilgit Baltistan","Gilgit","Ghizer",2,7,7,4,3
"579","Gilgit Baltistan","Gilgit","Ghizer",3,10,10,5,3
"58","AJK","Muzaffarabad","Muzaffarabad",9,3,3,0,6
"58","AJK","Muzaffarabad","Muzaffarabad",31,1,0,1,6
"58","AJK","Muzaffarabad","Muzaffarabad",55,1,1,1,6
"58","AJK","Muzaffarabad","Muzaffarabad",127,3,3,1,6
"580","Gilgit Baltistan","Gilgit","Ghizer",1,5,4,1,3
"580","Gilgit Baltistan","Gilgit","Ghizer",2,5,5,2,3
"580","Gilgit Baltistan","Gilgit","Ghizer",3,6,6,2,3
"581","Gilgit Baltistan","Gilgit","Ghizer",1,3,2,2,3
"581","Gilgit Baltistan","Gilgit","Ghizer",2,4,4,1,3
"581","Gilgit Baltistan","Gilgit","Ghizer",3,5,5,2,3
"582","Gilgit Baltistan","Gilgit","Ghizer",1,2,2,0,3
"582","Gilgit Baltistan","Gilgit","Ghizer",2,1,1,0,3
"582","Gilgit Baltistan","Gilgit","Ghizer",3,3,3,1,3
"583","Gilgit Baltistan","Gilgit","Ghizer",1,2,2,0,3
"583","Gilgit Baltistan","Gilgit","Ghizer",2,5,5,1,3
"583","Gilgit Baltistan","Gilgit","Ghizer",3,6,6,1,3
"584","Gilgit Baltistan","Gilgit","Ghizer",1,7,7,2,3
"584","Gilgit Baltistan","Gilgit","Ghizer",2,4,3,3,3
"584","Gilgit Baltistan","Gilgit","Ghizer",3,4,4,1,3
"585","Gilgit Baltistan","Gilgit","Ghizer",1,5,4,1,4
"585","Gilgit Baltistan","Gilgit","Ghizer",2,6,6,2,4
"585","Gilgit Baltistan","Gilgit","Ghizer",3,2,2,1,4
"585","Gilgit Baltistan","Gilgit","Ghizer",4,1,1,1,4
"586","Gilgit Baltistan","Gilgit","Ghizer",1,4,3,1,3
"586","Gilgit Baltistan","Gilgit","Ghizer",2,2,2,0,3
"586","Gilgit Baltistan","Gilgit","Ghizer",3,4,4,2,3
"587","Gilgit Baltistan","Gilgit","Ghizer",1,1,1,1,3
"587","Gilgit Baltistan","Gilgit","Ghizer",2,3,3,0,3
"587","Gilgit Baltistan","Gilgit","Ghizer",3,5,5,1,3
"588","Gilgit Baltistan","Gilgit","Ghizer",1,4,4,2,3
"588","Gilgit Baltistan","Gilgit","Ghizer",2,6,6,2,3
"588","Gilgit Baltistan","Gilgit","Ghizer",3,6,6,0,3
"589","Gilgit Baltistan","Gilgit","Ghizer",1,8,8,2,3
"589","Gilgit Baltistan","Gilgit","Ghizer",2,5,5,3,3
"589","Gilgit Baltistan","Gilgit","Ghizer",3,5,5,1,3
"59","AJK","Muzaffarabad","Muzaffarabad",26,3,3,1,6
"59","AJK","Muzaffarabad","Muzaffarabad",110,2,2,2,6
"59","AJK","Muzaffarabad","Muzaffarabad",194,2,2,1,6
"59","AJK","Muzaffarabad","Muzaffarabad",236,4,3,2,6
"590","Gilgit Baltistan","Gilgit","Gilgit",4,1,1,0,5
"590","Gilgit Baltistan","Gilgit","Gilgit",33,2,2,0,5
"590","Gilgit Baltistan","Gilgit","Gilgit",105,2,2,0,5
"590","Gilgit Baltistan","Gilgit","Gilgit",213,2,2,1,5
"590","Gilgit Baltistan","Gilgit","Gilgit",220,2,2,0,5
"591","Gilgit Baltistan","Gilgit","Gilgit",10,5,5,3,5
"591","Gilgit Baltistan","Gilgit","Gilgit",32,3,3,0,5
"591","Gilgit Baltistan","Gilgit","Gilgit",54,3,3,1,5
"591","Gilgit Baltistan","Gilgit","Gilgit",76,5,5,1,5
"591","Gilgit Baltistan","Gilgit","Gilgit",98,6,6,1,5
"592","Gilgit Baltistan","Gilgit","Gilgit",66,2,2,0,5
"592","Gilgit Baltistan","Gilgit","Gilgit",99,11,11,5,5
